Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation,States,Counties
2020,GA,Georgia,Jackson,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.8,,,10.0,11.6,76199,13157,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-83.5625568 34.1309052),31,1417
2020,GA,Georgia,Jackson,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,82.7,,,80.3,85.1,76199,13157,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-83.5625568 34.1309052),31,1417
2020,GA,Georgia,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.7,,,33.2,36.3,76199,13157,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.5625568 34.1309052),31,1417
2019,GA,Georgia,Jackson,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,33.2,,,32.1,34.2,76199,13157,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-83.5625568 34.1309052),31,1417
2020,GA,Georgia,Jackson,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,15.5,,,14.9,16.2,76199,13157,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-83.5625568 34.1309052),31,1417
2020,GA,Georgia,Jackson,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,72.9,,,71.8,74.0,76199,13157,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-83.5625568 34.1309052),31,1417
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4,,,3.7,4.3,46085,12063,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.6,,,67.8,75.2,46085,12063,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,71.9,,,68.1,75.6,46085,12063,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,83.6,,,82.3,84.8,46085,12063,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.6,,,13.5,15.8,46085,12063,HLTHSTAT,PHLTH,CrdPrv,Physical Health,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,20.1,,,19.2,21.1,46085,12063,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,9.4,,,8.7,10.1,46085,12063,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,32.5,,,30.0,34.7,46085,12063,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,34.7,,,33.9,35.5,46085,12063,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,22.5,,,20.5,24.5,46085,12063,HLTHSTAT,GHLTH,CrdPrv,General Health,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,9.0,9.8,46085,12063,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,29.5,,,28.4,30.5,46085,12063,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Age-adjusted prevalence,16.1,,,15.5,16.7,46085,12063,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,16.2,,,11.9,21.1,46085,12063,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,14.3,,,13.8,14.9,46085,12063,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Crude prevalence,42.2,,,41.2,43.2,46085,12063,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,3.9,,,3.6,4.3,46085,12063,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,37.9,,,36.9,38.9,46085,12063,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,75.8,,,74.9,76.7,46085,12063,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Age-adjusted prevalence,3.3,,,3.1,3.5,46085,12063,HLTHOUT,KIDNEY,AgeAdjPrv,Chronic Kidney Disease,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,20.8,,,19.8,21.8,46085,12063,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.4,,,7.1,7.8,46085,12063,HLTHOUT,CANCER,CrdPrv,Cancer (except skin),POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Age-adjusted prevalence,39.7,,,38.5,40.8,46085,12063,RISKBEH,SLEEP,AgeAdjPrv,Sleep <7 hours,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,71,,,68.6,73.4,46085,12063,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,,,5.6,6.1,46085,12063,HLTHOUT,CANCER,AgeAdjPrv,Cancer (except skin),POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Age-adjusted prevalence,12.8,,,12.2,13.4,46085,12063,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,14.4,16.1,46085,12063,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,25.4,,,22.3,28.8,46085,12063,PREVENT,ACCESS2,CrdPrv,Health Insurance,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Age-adjusted prevalence,24.8,,,23.9,25.7,46085,12063,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,75.6,,,74.7,76.5,46085,12063,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,9.7,,,8.7,10.7,46085,12063,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Age-adjusted prevalence,20.7,,,18.8,22.7,46085,12063,HLTHSTAT,GHLTH,AgeAdjPrv,General Health,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,29.3,,,28.6,30.0,46085,12063,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Age-adjusted prevalence,9.5,,,9.1,9.9,46085,12063,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,37.7,,,31.9,44.2,46085,12063,PREVENT,COREM,CrdPrv,Core preventive services for older men,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,35,,,33.8,36.1,46085,12063,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,13.4,,,12.4,14.5,46085,12063,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Age-adjusted prevalence,57.7,,,56.7,58.6,46085,12063,PREVENT,BPMED,AgeAdjPrv,Taking BP Medication,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,24.5,,,21.6,27.0,46085,12063,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Crude prevalence,51.6,,,48.4,54.8,46085,12063,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,78.5,,,76.0,80.9,46085,12063,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Age-adjusted prevalence,38,,,31.9,44.3,46085,12063,PREVENT,COREM,AgeAdjPrv,Core preventive services for older men,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Age-adjusted prevalence,17.2,,,12.7,22.4,46085,12063,HLTHOUT,TEETHLOST,AgeAdjPrv,All Teeth Lost,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Age-adjusted prevalence,79.1,,,76.9,81.4,46085,12063,PREVENT,CERVICAL,AgeAdjPrv,Cervical Cancer Screening,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Crude prevalence,23.4,,,20.7,25.7,46085,12063,RISKBEH,CSMOKING,CrdPrv,Current Smoking,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.6,,,37.3,39.6,46085,12063,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-85.2088141 30.7892485),30,1110
2019,FL,Florida,Jackson,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,85.5,,,84.4,86.6,46085,12063,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Age-adjusted prevalence,37.3,,,31.9,43.1,46085,12063,PREVENT,COREW,AgeAdjPrv,Core preventive services for older women,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,26.1,,,22.9,29.6,46085,12063,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.8,,,4.4,5.3,46085,12063,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.8,,,33.6,35.8,46085,12063,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,17.8,,,16.8,18.7,46085,12063,HLTHSTAT,MHLTH,AgeAdjPrv,Mental Health,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Age-adjusted prevalence,7.4,,,6.9,7.9,46085,12063,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,37,,,31.7,42.8,46085,12063,PREVENT,COREW,CrdPrv,Core preventive services for older women,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,16.7,,,15.9,17.6,46085,12063,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Age-adjusted prevalence,31,,,28.7,33.1,46085,12063,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Age-adjusted prevalence,68.3,,,65.7,71.0,46085,12063,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Visits to dentist or dental clinic among adults aged >=18 years,%,Age-adjusted prevalence,50.9,,,47.8,54.1,46085,12063,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Crude prevalence,11.4,,,10.2,12.7,46085,12063,HLTHOUT,COPD,CrdPrv,COPD,POINT (-85.2088141 30.7892485),30,1110
2020,FL,Florida,Jackson,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.8,,,77.1,78.6,46085,12063,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-85.2088141 30.7892485),30,1110
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Age-adjusted prevalence,20.4,,,19.2,21.7,1389,08057,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-106.3292476 40.6634319),9,1007
2019,CO,Colorado,Jackson,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,86.6,,,85.5,87.7,1389,08057,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-106.3292476 40.6634319),9,1007
2019,CO,Colorado,Jackson,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Age-adjusted prevalence,27.1,,,26.2,27.9,1389,08057,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Age-adjusted prevalence,2.6,,,2.2,2.9,1389,08057,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Risk Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,27.5,,,25.8,29.2,1389,08057,RISKBEH,SLEEP,CrdPrv,Sleep <7 hours,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Age-adjusted prevalence,25.1,,,23.5,26.7,1389,08057,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-106.3292476 40.6634319),9,1007
2019,CO,Colorado,Jackson,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,34.2,,,33.0,35.3,1389,08057,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults aged >=18 years,%,Age-adjusted prevalence,5.8,,,4.8,6.7,1389,08057,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-106.3292476 40.6634319),9,1007
2019,CO,Colorado,Jackson,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,73.3,,,72.0,74.6,1389,08057,PREVENT,BPMED,CrdPrv,Taking BP Medication,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,19.8,,,17.2,22.5,1389,08057,RISKBEH,LPA,CrdPrv,Physical Inactivity,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,10.1,,,6.0,14.9,1389,08057,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,7.7,,,6.9,8.7,1389,08057,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,19.3,,,18.1,20.6,1389,08057,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Age-adjusted prevalence,9.2,,,8.2,10.3,1389,08057,HLTHSTAT,PHLTH,AgeAdjPrv,Physical Health,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Age-adjusted prevalence,64.7,,,63.4,66.1,1389,08057,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Risk Behaviors,Current smoking among adults aged >=18 years,%,Age-adjusted prevalence,15.7,,,12.8,18.8,1389,08057,RISKBEH,CSMOKING,AgeAdjPrv,Current Smoking,POINT (-106.3292476 40.6634319),9,1007
2019,CO,Colorado,Jackson,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Age-adjusted prevalence,83.3,,,81.8,84.6,1389,08057,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.8,,,9.3,10.4,1389,08057,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,12.8,,,11.8,13.9,1389,08057,HLTHSTAT,MHLTH,CrdPrv,Mental Health,POINT (-106.3292476 40.6634319),9,1007
2020,CO,Colorado,Jackson,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,28.8,,,27.2,30.6,1389,08057,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-106.3292476 40.6634319),9,1007
2019,CO,Colorado,Jackson,BRFSS,Health Outcomes,High blood pressure among adults aged >=18 years,%,Age-adjusted prevalence,25.7,,,24.7,26.8,1389,08057,HLTHOUT,BPHIGH,AgeAdjPrv,High Blood Pressure,POINT (-106.3292476 40.6634319),9,1007
